"District","Income Streams","Cohort","Year","RTV","Control","Status","Values"
"Kaliro","Casual Labour Income","2022","Base",84.9,45.37351,"RTV",84.9
"Kaliro","Casual Labour Income","2022","Base",84.9,45.37351,"Control",45.37351
"Kaliro","Remit and Gifts Income","2022","Base",8.1,2.20729462,"RTV",8.1
"Kaliro","Remit and Gifts Income","2022","Base",8.1,2.20729462,"Control",2.20729462
"Kaliro","Rent Income","2022","Base",3.66,2.58291,"RTV",3.66
"Kaliro","Rent Income","2022","Base",3.66,2.58291,"Control",2.58291
"Kaliro","Perennial Crop Income","2022","Base",3.49,1.894053,"RTV",3.49
"Kaliro","Perennial Crop Income","2022","Base",3.49,1.894053,"Control",1.894053
"Kaliro","Seasonal Crop Income","2022","Base",51.75,49.91061714,"RTV",51.75
"Kaliro","Seasonal Crop Income","2022","Base",51.75,49.91061714,"Control",49.91061714
"Kaliro","Season1 Value","2022","Base",107,98.80513499,"RTV",107
"Kaliro","Season1 Value","2022","Base",107,98.80513499,"Control",98.80513499
"Kaliro","Season2 Value","2022","Base",40.32,37.25976113,"RTV",40.32
"Kaliro","Season2 Value","2022","Base",40.32,37.25976113,"Control",37.25976113
"Kaliro","Perennial Value","2022","Base",15.78,10.67837683,"RTV",15.78
"Kaliro","Perennial Value","2022","Base",15.78,10.67837683,"Control",10.67837683
"Kaliro","Annual Agric Value","2022","Base",163.1,146.74327294,"RTV",163.1
"Kaliro","Annual Agric Value","2022","Base",163.1,146.74327294,"Control",146.74327294
"Kaliro","Livestock Income","2022","Base",4.84,6.55959808,"RTV",4.84
"Kaliro","Livestock Income","2022","Base",4.84,6.55959808,"Control",6.55959808
"Kaliro","Livestock Income/ Production","2022","Base",5.64,7.88968739,"RTV",5.64
"Kaliro","Livestock Income/ Production","2022","Base",5.64,7.88968739,"Control",7.88968739
"Kaliro","Livestock Value","2022","Base",129.48,167.02643847,"RTV",129.48
"Kaliro","Livestock Value","2022","Base",129.48,167.02643847,"Control",167.02643847
"Kaliro","PPI","2022","Base",33.33,33.41471816,"RTV",33.33
"Kaliro","PPI","2022","Base",33.33,33.41471816,"Control",33.41471816
"Kanungu","Salaried Employment","2018","Year 1",23.2,10.2043872126975,"RTV",23.2
"Kanungu","Salaried Employment","2018","Year 1",23.2,10.2043872126975,"Control",10.2043872126975
"Kanungu","Self-Income / Business","2018","Year 1",49.05,41.4647001572209,"RTV",49.05
"Kanungu","Self-Income / Business","2018","Year 1",49.05,41.4647001572209,"Control",41.4647001572209
"Kanungu","Casual Labour Income","2018","Year 1",157.83,130.451448678595,"RTV",157.83
"Kanungu","Casual Labour Income","2018","Year 1",157.83,130.451448678595,"Control",130.451448678595
"Kanungu","Remit and Gifts Income","2018","Year 1",20.58,4.97566818896459,"RTV",20.58
"Kanungu","Remit and Gifts Income","2018","Year 1",20.58,4.97566818896459,"Control",4.97566818896459
"Kanungu","Rent Income","2018","Year 1",10.43,1.50108557310773,"RTV",10.43
"Kanungu","Rent Income","2018","Year 1",10.43,1.50108557310773,"Control",1.50108557310773
"Kanungu","Perennial Crop Income","2018","Year 1",70.78,44.7405405405405,"RTV",70.78
"Kanungu","Perennial Crop Income","2018","Year 1",70.78,44.7405405405405,"Control",44.7405405405405
"Kanungu","Seasonal Crop Income","2018","Year 1",89.8,94.3118589503631,"RTV",89.8
"Kanungu","Seasonal Crop Income","2018","Year 1",89.8,94.3118589503631,"Control",94.3118589503631
"Kanungu","Season1 Value","2018","Year 1",102.89,82.8000524069776,"RTV",102.89
"Kanungu","Season1 Value","2018","Year 1",102.89,82.8000524069776,"Control",82.8000524069776
"Kanungu","Season2 Value","2018","Year 1",113.89,78.2335479523845,"RTV",113.89
"Kanungu","Season2 Value","2018","Year 1",113.89,78.2335479523845,"Control",78.2335479523845
"Kanungu","Perennial Value","2018","Year 1",155.54,162.786883282174,"RTV",155.54
"Kanungu","Perennial Value","2018","Year 1",155.54,162.786883282174,"Control",162.786883282174
"Kanungu","Annual Agric Value","2018","Year 1",372.32,323.820483641536,"RTV",372.32
"Kanungu","Annual Agric Value","2018","Year 1",372.32,323.820483641536,"Control",323.820483641536
"Kanungu","Livestock Income","2018","Year 1",61.92,36.2057370667066,"RTV",61.92
"Kanungu","Livestock Income","2018","Year 1",61.92,36.2057370667066,"Control",36.2057370667066
"Kanungu","Livestock Income/ Production","2018","Year 1",69.76,41.8627027027027,"RTV",69.76
"Kanungu","Livestock Income/ Production","2018","Year 1",69.76,41.8627027027027,"Control",41.8627027027027
"Kanungu","Livestock Value","2018","Year 1",185.34,169.101227820618,"RTV",185.34
"Kanungu","Livestock Value","2018","Year 1",185.34,169.101227820618,"Control",169.101227820618
"Kanungu","PPI","2018","Year 1",26.08,27.09,"RTV",26.08
"Kanungu","PPI","2018","Year 1",26.08,27.09,"Control",27.09
"Kanungu","Salaried Employment","2019","Year 1",39.37,18.5201595037661,"RTV",39.37
"Kanungu","Salaried Employment","2019","Year 1",39.37,18.5201595037661,"Control",18.5201595037661
"Kanungu","Self-Income / Business","2019","Year 1",38.47,23.1564761482794,"RTV",38.47
"Kanungu","Self-Income / Business","2019","Year 1",38.47,23.1564761482794,"Control",23.1564761482794
"Kanungu","Casual Labour Income","2019","Year 1",113.13,109.947939743022,"RTV",113.13
"Kanungu","Casual Labour Income","2019","Year 1",113.13,109.947939743022,"Control",109.947939743022
"Kanungu","Remit and Gifts Income","2019","Year 1",20.85,14.6411165263624,"RTV",20.85
"Kanungu","Remit and Gifts Income","2019","Year 1",20.85,14.6411165263624,"Control",14.6411165263624
"Kanungu","Rent Income","2019","Year 1",4.19,8.05937084625609,"RTV",4.19
"Kanungu","Rent Income","2019","Year 1",4.19,8.05937084625609,"Control",8.05937084625609
"Kanungu","Perennial Crop Income","2019","Year 1",129.43,61.2816422980357,"RTV",129.43
"Kanungu","Perennial Crop Income","2019","Year 1",129.43,61.2816422980357,"Control",61.2816422980357
"Kanungu","Seasonal Crop Income","2019","Year 1",84.54,58.0029537734456,"RTV",84.54
"Kanungu","Seasonal Crop Income","2019","Year 1",84.54,58.0029537734456,"Control",58.0029537734456
"Kanungu","Season1 Value","2019","Year 1",125.64,61.6609274848619,"RTV",125.64
"Kanungu","Season1 Value","2019","Year 1",125.64,61.6609274848619,"Control",61.6609274848619
"Kanungu","Season2 Value","2019","Year 1",124.18,80.6434057007828,"RTV",124.18
"Kanungu","Season2 Value","2019","Year 1",124.18,80.6434057007828,"Control",80.6434057007828
"Kanungu","Perennial Value","2019","Year 1",211.9,166.58733089647,"RTV",211.9
"Kanungu","Perennial Value","2019","Year 1",211.9,166.58733089647,"Control",166.58733089647
"Kanungu","Annual Agric Value","2019","Year 1",461.71,308.891664082115,"RTV",461.71
"Kanungu","Annual Agric Value","2019","Year 1",461.71,308.891664082115,"Control",308.891664082115
"Kanungu","Livestock Income","2019","Year 1",28.97,28.8015064244572,"RTV",28.97
"Kanungu","Livestock Income","2019","Year 1",28.97,28.8015064244572,"Control",28.8015064244572
"Kanungu","Livestock Income/ Production","2019","Year 1",35.31,31.0308669325063,"RTV",35.31
"Kanungu","Livestock Income/ Production","2019","Year 1",35.31,31.0308669325063,"Control",31.0308669325063
"Kanungu","Livestock Value","2019","Year 1",203.32,127.555752473785,"RTV",203.32
"Kanungu","Livestock Value","2019","Year 1",203.32,127.555752473785,"Control",127.555752473785
"Kanungu","PPI","2019","Year 1",20.01,29.64,"RTV",20.01
"Kanungu","PPI","2019","Year 1",20.01,29.64,"Control",29.64
"Rukungiri","Salaried Employment","2019","Year 1",11.09,18.5201595037661,"RTV",11.09
"Rukungiri","Salaried Employment","2019","Year 1",11.09,18.5201595037661,"Control",18.5201595037661
"Rukungiri","Self-Income / Business","2019","Year 1",28.84,23.1564761482794,"RTV",28.84
"Rukungiri","Self-Income / Business","2019","Year 1",28.84,23.1564761482794,"Control",23.1564761482794
"Rukungiri","Casual Labour Income","2019","Year 1",104.23,109.947939743022,"RTV",104.23
"Rukungiri","Casual Labour Income","2019","Year 1",104.23,109.947939743022,"Control",109.947939743022
"Rukungiri","Remit and Gifts Income","2019","Year 1",11.51,14.6411165263624,"RTV",11.51
"Rukungiri","Remit and Gifts Income","2019","Year 1",11.51,14.6411165263624,"Control",14.6411165263624
"Rukungiri","Rent Income","2019","Year 1",3.71,8.05937084625609,"RTV",3.71
"Rukungiri","Rent Income","2019","Year 1",3.71,8.05937084625609,"Control",8.05937084625609
"Rukungiri","Perennial Crop Income","2019","Year 1",83.45,61.2816422980357,"RTV",83.45
"Rukungiri","Perennial Crop Income","2019","Year 1",83.45,61.2816422980357,"Control",61.2816422980357
"Rukungiri","Seasonal Crop Income","2019","Year 1",131.34,58.0029537734456,"RTV",131.34
"Rukungiri","Seasonal Crop Income","2019","Year 1",131.34,58.0029537734456,"Control",58.0029537734456
"Rukungiri","Season1 Value","2019","Year 1",153.21,61.6609274848619,"RTV",153.21
"Rukungiri","Season1 Value","2019","Year 1",153.21,61.6609274848619,"Control",61.6609274848619
"Rukungiri","Season2 Value","2019","Year 1",134.33,80.6434057007828,"RTV",134.33
"Rukungiri","Season2 Value","2019","Year 1",134.33,80.6434057007828,"Control",80.6434057007828
"Rukungiri","Perennial Value","2019","Year 1",163.4,166.58733089647,"RTV",163.4
"Rukungiri","Perennial Value","2019","Year 1",163.4,166.58733089647,"Control",166.58733089647
"Rukungiri","Annual Agric Value","2019","Year 1",450.94,308.891664082115,"RTV",450.94
"Rukungiri","Annual Agric Value","2019","Year 1",450.94,308.891664082115,"Control",308.891664082115
"Rukungiri","Livestock Income","2019","Year 1",32.71,28.8015064244572,"RTV",32.71
"Rukungiri","Livestock Income","2019","Year 1",32.71,28.8015064244572,"Control",28.8015064244572
"Rukungiri","Livestock Income/ Production","2019","Year 1",35.11,31.0308669325063,"RTV",35.11
"Rukungiri","Livestock Income/ Production","2019","Year 1",35.11,31.0308669325063,"Control",31.0308669325063
"Rukungiri","Livestock Value","2019","Year 1",223.25,127.555752473785,"RTV",223.25
"Rukungiri","Livestock Value","2019","Year 1",223.25,127.555752473785,"Control",127.555752473785
"Rukungiri","PPI","2019","Year 1",20.71,29.64,"RTV",20.71
"Rukungiri","PPI","2019","Year 1",20.71,29.64,"Control",29.64
"Kanungu","Salaried Employment","2020","Year 1",34.92,9.62399316473001,"RTV",34.92
"Kanungu","Salaried Employment","2020","Year 1",34.92,9.62399316473001,"Control",9.62399316473001
"Kanungu","Self-Income / Business","2020","Year 1",46.6,23.365003417635,"RTV",46.6
"Kanungu","Self-Income / Business","2020","Year 1",46.6,23.365003417635,"Control",23.365003417635
"Kanungu","Casual Labour Income","2020","Year 1",131.48,122.262200956938,"RTV",131.48
"Kanungu","Casual Labour Income","2020","Year 1",131.48,122.262200956938,"Control",122.262200956938
"Kanungu","Remit and Gifts Income","2020","Year 1",11.79,17.8755980861244,"RTV",11.79
"Kanungu","Remit and Gifts Income","2020","Year 1",11.79,17.8755980861244,"Control",17.8755980861244
"Kanungu","Rent Income","2020","Year 1",8.34,2.12918660287081,"RTV",8.34
"Kanungu","Rent Income","2020","Year 1",8.34,2.12918660287081,"Control",2.12918660287081
"Kanungu","Perennial Crop Income","2020","Year 1",98.15,86.7786397812714,"RTV",98.15
"Kanungu","Perennial Crop Income","2020","Year 1",98.15,86.7786397812714,"Control",86.7786397812714
"Kanungu","Seasonal Crop Income","2020","Year 1",145.12,76.2917532467532,"RTV",145.12
"Kanungu","Seasonal Crop Income","2020","Year 1",145.12,76.2917532467532,"Control",76.2917532467532
"Kanungu","Season1 Value","2020","Year 1",181.84,103.765345181135,"RTV",181.84
"Kanungu","Season1 Value","2020","Year 1",181.84,103.765345181135,"Control",103.765345181135
"Kanungu","Season2 Value","2020","Year 1",189.34,68.5982467532468,"RTV",189.34
"Kanungu","Season2 Value","2020","Year 1",189.34,68.5982467532468,"Control",68.5982467532468
"Kanungu","Perennial Value","2020","Year 1",186.32,182.726384142174,"RTV",186.32
"Kanungu","Perennial Value","2020","Year 1",186.32,182.726384142174,"Control",182.726384142174
"Kanungu","Annual Agric Value","2020","Year 1",557.5,355.089976076555,"RTV",557.5
"Kanungu","Annual Agric Value","2020","Year 1",557.5,355.089976076555,"Control",355.089976076555
"Kanungu","Livestock Income","2020","Year 1",20.78,32.2891326042379,"RTV",20.78
"Kanungu","Livestock Income","2020","Year 1",20.78,32.2891326042379,"Control",32.2891326042379
"Kanungu","Livestock Income/ Production","2020","Year 1",24.42,37.3335618591934,"RTV",24.42
"Kanungu","Livestock Income/ Production","2020","Year 1",24.42,37.3335618591934,"Control",37.3335618591934
"Kanungu","Livestock Value","2020","Year 1",227.29,190.199908407382,"RTV",227.29
"Kanungu","Livestock Value","2020","Year 1",227.29,190.199908407382,"Control",190.199908407382
"Kanungu","PPI","2020","Year 1",23.85,29.96,"RTV",23.85
"Kanungu","PPI","2020","Year 1",23.85,29.96,"Control",29.96
"Rukungiri","Salaried Employment","2020","Year 1",26.41,9.62399316473001,"RTV",26.41
"Rukungiri","Salaried Employment","2020","Year 1",26.41,9.62399316473001,"Control",9.62399316473001
"Rukungiri","Self-Income / Business","2020","Year 1",48.08,23.365003417635,"RTV",48.08
"Rukungiri","Self-Income / Business","2020","Year 1",48.08,23.365003417635,"Control",23.365003417635
"Rukungiri","Casual Labour Income","2020","Year 1",173.04,122.262200956938,"RTV",173.04
"Rukungiri","Casual Labour Income","2020","Year 1",173.04,122.262200956938,"Control",122.262200956938
"Rukungiri","Remit and Gifts Income","2020","Year 1",14.58,17.8755980861244,"RTV",14.58
"Rukungiri","Remit and Gifts Income","2020","Year 1",14.58,17.8755980861244,"Control",17.8755980861244
"Rukungiri","Rent Income","2020","Year 1",3.62,2.12918660287081,"RTV",3.62
"Rukungiri","Rent Income","2020","Year 1",3.62,2.12918660287081,"Control",2.12918660287081
"Rukungiri","Perennial Crop Income","2020","Year 1",64.34,86.7786397812714,"RTV",64.34
"Rukungiri","Perennial Crop Income","2020","Year 1",64.34,86.7786397812714,"Control",86.7786397812714
"Rukungiri","Seasonal Crop Income","2020","Year 1",101.22,76.2917532467532,"RTV",101.22
"Rukungiri","Seasonal Crop Income","2020","Year 1",101.22,76.2917532467532,"Control",76.2917532467532
"Rukungiri","Season1 Value","2020","Year 1",173.06,103.765345181135,"RTV",173.06
"Rukungiri","Season1 Value","2020","Year 1",173.06,103.765345181135,"Control",103.765345181135
"Rukungiri","Season2 Value","2020","Year 1",155.55,68.5982467532468,"RTV",155.55
"Rukungiri","Season2 Value","2020","Year 1",155.55,68.5982467532468,"Control",68.5982467532468
"Rukungiri","Perennial Value","2020","Year 1",157.49,182.726384142174,"RTV",157.49
"Rukungiri","Perennial Value","2020","Year 1",157.49,182.726384142174,"Control",182.726384142174
"Rukungiri","Annual Agric Value","2020","Year 1",486.1,355.089976076555,"RTV",486.1
"Rukungiri","Annual Agric Value","2020","Year 1",486.1,355.089976076555,"Control",355.089976076555
"Rukungiri","Livestock Income","2020","Year 1",16.2,32.2891326042379,"RTV",16.2
"Rukungiri","Livestock Income","2020","Year 1",16.2,32.2891326042379,"Control",32.2891326042379
"Rukungiri","Livestock Income/ Production","2020","Year 1",17.23,37.3335618591934,"RTV",17.23
"Rukungiri","Livestock Income/ Production","2020","Year 1",17.23,37.3335618591934,"Control",37.3335618591934
"Rukungiri","Livestock Value","2020","Year 1",210.27,190.199908407382,"RTV",210.27
"Rukungiri","Livestock Value","2020","Year 1",210.27,190.199908407382,"Control",190.199908407382
"Rukungiri","PPI","2020","Year 1",24.32,29.96,"RTV",24.32
"Rukungiri","PPI","2020","Year 1",24.32,29.96,"Control",29.96
"Mitooma","Salaried Employment","2020","Year 1",39.35,28.408262454435,"RTV",39.35
"Mitooma","Salaried Employment","2020","Year 1",39.35,28.408262454435,"Control",28.408262454435
"Mitooma","Self-Income / Business","2020","Year 1",56.82,40.3797965630967,"RTV",56.82
"Mitooma","Self-Income / Business","2020","Year 1",56.82,40.3797965630967,"Control",40.3797965630967
"Mitooma","Casual Labour Income","2020","Year 1",122.59,128.959455650061,"RTV",122.59
"Mitooma","Casual Labour Income","2020","Year 1",122.59,128.959455650061,"Control",128.959455650061
"Mitooma","Remit and Gifts Income","2020","Year 1",11.56,7.46300989411561,"RTV",11.56
"Mitooma","Remit and Gifts Income","2020","Year 1",11.56,7.46300989411561,"Control",7.46300989411561
"Mitooma","Rent Income","2020","Year 1",11.34,4.65474743968061,"RTV",11.34
"Mitooma","Rent Income","2020","Year 1",11.34,4.65474743968061,"Control",4.65474743968061
"Mitooma","Perennial Crop Income","2020","Year 1",146.48,94.1654053115779,"RTV",146.48
"Mitooma","Perennial Crop Income","2020","Year 1",146.48,94.1654053115779,"Control",94.1654053115779
"Mitooma","Seasonal Crop Income","2020","Year 1",30.78,18.702135045999,"RTV",30.78
"Mitooma","Seasonal Crop Income","2020","Year 1",30.78,18.702135045999,"Control",18.702135045999
"Mitooma","Season1 Value","2020","Year 1",99.99,63.2962735636174,"RTV",99.99
"Mitooma","Season1 Value","2020","Year 1",99.99,63.2962735636174,"Control",63.2962735636174
"Mitooma","Season2 Value","2020","Year 1",60.57,39.9880298559278,"RTV",60.57
"Mitooma","Season2 Value","2020","Year 1",60.57,39.9880298559278,"Control",39.9880298559278
"Mitooma","Perennial Value","2020","Year 1",356.56,302.173607359833,"RTV",356.56
"Mitooma","Perennial Value","2020","Year 1",356.56,302.173607359833,"Control",302.173607359833
"Mitooma","Annual Agric Value","2020","Year 1",517.12,405.457910779379,"RTV",517.12
"Mitooma","Annual Agric Value","2020","Year 1",517.12,405.457910779379,"Control",405.457910779379
"Mitooma","Livestock Income","2020","Year 1",20.26,12.8949487936122,"RTV",20.26
"Mitooma","Livestock Income","2020","Year 1",20.26,12.8949487936122,"Control",12.8949487936122
"Mitooma","Livestock Income/ Production","2020","Year 1",22.73,14.2669331713244,"RTV",22.73
"Mitooma","Livestock Income/ Production","2020","Year 1",22.73,14.2669331713244,"Control",14.2669331713244
"Mitooma","Livestock Value","2020","Year 1",222.42,117.436382919632,"RTV",222.42
"Mitooma","Livestock Value","2020","Year 1",222.42,117.436382919632,"Control",117.436382919632
"Mitooma","PPI","2020","Year 1",26.04,27.63,"RTV",26.04
"Mitooma","PPI","2020","Year 1",26.04,27.63,"Control",27.63
"Kagadi","Salaried Employment","2020","Year 1",14.42,28.408262454435,"RTV",14.42
"Kagadi","Salaried Employment","2020","Year 1",14.42,28.408262454435,"Control",28.408262454435
"Kagadi","Self-Income / Business","2020","Year 1",99.98,40.3797965630967,"RTV",99.98
"Kagadi","Self-Income / Business","2020","Year 1",99.98,40.3797965630967,"Control",40.3797965630967
"Kagadi","Casual Labour Income","2020","Year 1",64.61,128.959455650061,"RTV",64.61
"Kagadi","Casual Labour Income","2020","Year 1",64.61,128.959455650061,"Control",128.959455650061
"Kagadi","Remit and Gifts Income","2020","Year 1",1.77,7.46300989411561,"RTV",1.77
"Kagadi","Remit and Gifts Income","2020","Year 1",1.77,7.46300989411561,"Control",7.46300989411561
"Kagadi","Rent Income","2020","Year 1",5.24,4.65474743968061,"RTV",5.24
"Kagadi","Rent Income","2020","Year 1",5.24,4.65474743968061,"Control",4.65474743968061
"Kagadi","Perennial Crop Income","2020","Year 1",67.09,94.1654053115779,"RTV",67.09
"Kagadi","Perennial Crop Income","2020","Year 1",67.09,94.1654053115779,"Control",94.1654053115779
"Kagadi","Seasonal Crop Income","2020","Year 1",224.07,18.702135045999,"RTV",224.07
"Kagadi","Seasonal Crop Income","2020","Year 1",224.07,18.702135045999,"Control",18.702135045999
"Kagadi","Season1 Value","2020","Year 1",216.48,63.2962735636174,"RTV",216.48
"Kagadi","Season1 Value","2020","Year 1",216.48,63.2962735636174,"Control",63.2962735636174
"Kagadi","Season2 Value","2020","Year 1",186.2,39.9880298559278,"RTV",186.2
"Kagadi","Season2 Value","2020","Year 1",186.2,39.9880298559278,"Control",39.9880298559278
"Kagadi","Perennial Value","2020","Year 1",122.73,302.173607359833,"RTV",122.73
"Kagadi","Perennial Value","2020","Year 1",122.73,302.173607359833,"Control",302.173607359833
"Kagadi","Annual Agric Value","2020","Year 1",525.41,405.457910779379,"RTV",525.41
"Kagadi","Annual Agric Value","2020","Year 1",525.41,405.457910779379,"Control",405.457910779379
"Kagadi","Livestock Income","2020","Year 1",19.97,12.8949487936122,"RTV",19.97
"Kagadi","Livestock Income","2020","Year 1",19.97,12.8949487936122,"Control",12.8949487936122
"Kagadi","Livestock Income/ Production","2020","Year 1",25.5,14.2669331713244,"RTV",25.5
"Kagadi","Livestock Income/ Production","2020","Year 1",25.5,14.2669331713244,"Control",14.2669331713244
"Kagadi","Livestock Value","2020","Year 1",167.89,117.436382919632,"RTV",167.89
"Kagadi","Livestock Value","2020","Year 1",167.89,117.436382919632,"Control",117.436382919632
"Kagadi","PPI","2020","Year 1",26.45,27.63,"RTV",26.45
"Kagadi","PPI","2020","Year 1",26.45,27.63,"Control",27.63
"Kanungu","Salaried Employment","2021","Year 1",53.27,36.27,"RTV",53.27
"Kanungu","Salaried Employment","2021","Year 1",53.27,36.27,"Control",36.27
"Kanungu","Self-Income / Business","2021","Year 1",53.34,47.06,"RTV",53.34
"Kanungu","Self-Income / Business","2021","Year 1",53.34,47.06,"Control",47.06
"Kanungu","Casual Labour Income","2021","Year 1",71.85,114.78,"RTV",71.85
"Kanungu","Casual Labour Income","2021","Year 1",71.85,114.78,"Control",114.78
"Kanungu","Remit and Gifts Income","2021","Year 1",29.66,17.38,"RTV",29.66
"Kanungu","Remit and Gifts Income","2021","Year 1",29.66,17.38,"Control",17.38
"Kanungu","Rent Income","2021","Year 1",8.58,3.93,"RTV",8.58
"Kanungu","Rent Income","2021","Year 1",8.58,3.93,"Control",3.93
"Kanungu","Perennial Crop Income","2021","Year 1",154.17,58.24,"RTV",154.17
"Kanungu","Perennial Crop Income","2021","Year 1",154.17,58.24,"Control",58.24
"Kanungu","Seasonal Crop Income","2021","Year 1",98.72,79.21,"RTV",98.72
"Kanungu","Seasonal Crop Income","2021","Year 1",98.72,79.21,"Control",79.21
"Kanungu","Season1 Value","2021","Year 1",150.96,123.3,"RTV",150.96
"Kanungu","Season1 Value","2021","Year 1",150.96,123.3,"Control",123.3
"Kanungu","Season2 Value","2021","Year 1",117.04,68.03,"RTV",117.04
"Kanungu","Season2 Value","2021","Year 1",117.04,68.03,"Control",68.03
"Kanungu","Perennial Value","2021","Year 1",266.56,149.52,"RTV",266.56
"Kanungu","Perennial Value","2021","Year 1",266.56,149.52,"Control",149.52
"Kanungu","Annual Agric Value","2021","Year 1",534.56,340.85,"RTV",534.56
"Kanungu","Annual Agric Value","2021","Year 1",534.56,340.85,"Control",340.85
"Kanungu","Livestock Income","2021","Year 1",24.68,27.55,"RTV",24.68
"Kanungu","Livestock Income","2021","Year 1",24.68,27.55,"Control",27.55
"Kanungu","Livestock Income/ Production","2021","Year 1",30.89,30.89,"RTV",30.89
"Kanungu","Livestock Income/ Production","2021","Year 1",30.89,30.89,"Control",30.89
"Kanungu","Livestock Value","2021","Year 1",198.24,212.66,"RTV",198.24
"Kanungu","Livestock Value","2021","Year 1",198.24,212.66,"Control",212.66
"Kanungu","PPI","2021","Year 1",23.19,29.73,"RTV",23.19
"Kanungu","PPI","2021","Year 1",23.19,29.73,"Control",29.73
"Rukungiri","Salaried Employment","2021","Year 1",28.5,36.27,"RTV",28.5
"Rukungiri","Salaried Employment","2021","Year 1",28.5,36.27,"Control",36.27
"Rukungiri","Self-Income / Business","2021","Year 1",70.42,47.06,"RTV",70.42
"Rukungiri","Self-Income / Business","2021","Year 1",70.42,47.06,"Control",47.06
"Rukungiri","Casual Labour Income","2021","Year 1",96.4,114.78,"RTV",96.4
"Rukungiri","Casual Labour Income","2021","Year 1",96.4,114.78,"Control",114.78
"Rukungiri","Remit and Gifts Income","2021","Year 1",36.3,17.38,"RTV",36.3
"Rukungiri","Remit and Gifts Income","2021","Year 1",36.3,17.38,"Control",17.38
"Rukungiri","Rent Income","2021","Year 1",6.33,3.93,"RTV",6.33
"Rukungiri","Rent Income","2021","Year 1",6.33,3.93,"Control",3.93
"Rukungiri","Perennial Crop Income","2021","Year 1",143.1,58.24,"RTV",143.1
"Rukungiri","Perennial Crop Income","2021","Year 1",143.1,58.24,"Control",58.24
"Rukungiri","Seasonal Crop Income","2021","Year 1",74.25,79.21,"RTV",74.25
"Rukungiri","Seasonal Crop Income","2021","Year 1",74.25,79.21,"Control",79.21
"Rukungiri","Season1 Value","2021","Year 1",104.45,123.3,"RTV",104.45
"Rukungiri","Season1 Value","2021","Year 1",104.45,123.3,"Control",123.3
"Rukungiri","Season2 Value","2021","Year 1",115.57,68.03,"RTV",115.57
"Rukungiri","Season2 Value","2021","Year 1",115.57,68.03,"Control",68.03
"Rukungiri","Perennial Value","2021","Year 1",340.35,149.52,"RTV",340.35
"Rukungiri","Perennial Value","2021","Year 1",340.35,149.52,"Control",149.52
"Rukungiri","Annual Agric Value","2021","Year 1",560.37,340.85,"RTV",560.37
"Rukungiri","Annual Agric Value","2021","Year 1",560.37,340.85,"Control",340.85
"Rukungiri","Livestock Income","2021","Year 1",12.23,27.55,"RTV",12.23
"Rukungiri","Livestock Income","2021","Year 1",12.23,27.55,"Control",27.55
"Rukungiri","Livestock Income/ Production","2021","Year 1",14.63,30.89,"RTV",14.63
"Rukungiri","Livestock Income/ Production","2021","Year 1",14.63,30.89,"Control",30.89
"Rukungiri","Livestock Value","2021","Year 1",191.51,212.66,"RTV",191.51
"Rukungiri","Livestock Value","2021","Year 1",191.51,212.66,"Control",212.66
"Rukungiri","PPI","2021","Year 1",22.16,29.73,"RTV",22.16
"Rukungiri","PPI","2021","Year 1",22.16,29.73,"Control",29.73
"Mitooma","Salaried Employment","2021","Year 1",28.5,50.32835,"RTV",28.5
"Mitooma","Salaried Employment","2021","Year 1",28.5,50.32835,"Control",50.32835
"Mitooma","Self-Income / Business","2021","Year 1",94.65,63.864964,"RTV",94.65
"Mitooma","Self-Income / Business","2021","Year 1",94.65,63.864964,"Control",63.864964
"Mitooma","Casual Labour Income","2021","Year 1",74.86,101.994654,"RTV",74.86
"Mitooma","Casual Labour Income","2021","Year 1",74.86,101.994654,"Control",101.994654
"Mitooma","Remit and Gifts Income","2021","Year 1",39.39,29.736825,"RTV",39.39
"Mitooma","Remit and Gifts Income","2021","Year 1",39.39,29.736825,"Control",29.736825
"Mitooma","Rent Income","2021","Year 1",4.11,4.348084,"RTV",4.11
"Mitooma","Rent Income","2021","Year 1",4.11,4.348084,"Control",4.348084
"Mitooma","Perennial Crop Income","2021","Year 1",126.15,78.579464,"RTV",126.15
"Mitooma","Perennial Crop Income","2021","Year 1",126.15,78.579464,"Control",78.579464
"Mitooma","Seasonal Crop Income","2021","Year 1",43.01,30.053312,"RTV",43.01
"Mitooma","Seasonal Crop Income","2021","Year 1",43.01,30.053312,"Control",30.053312
"Mitooma","Season1 Value","2021","Year 1",79.1,90.824291,"RTV",79.1
"Mitooma","Season1 Value","2021","Year 1",79.1,90.824291,"Control",90.824291
"Mitooma","Season2 Value","2021","Year 1",84.38,57.668003,"RTV",84.38
"Mitooma","Season2 Value","2021","Year 1",84.38,57.668003,"Control",57.668003
"Mitooma","Perennial Value","2021","Year 1",270.07,208.959195,"RTV",270.07
"Mitooma","Perennial Value","2021","Year 1",270.07,208.959195,"Control",208.959195
"Mitooma","Annual Agric Value","2021","Year 1",433.55,357.45149,"RTV",433.55
"Mitooma","Annual Agric Value","2021","Year 1",433.55,357.45149,"Control",357.45149
"Mitooma","Livestock Income","2021","Year 1",16.24,10.592714,"RTV",16.24
"Mitooma","Livestock Income","2021","Year 1",16.24,10.592714,"Control",10.592714
"Mitooma","Livestock Income/ Production","2021","Year 1",14.63,11.841105,"RTV",14.63
